Name,Size,Timings,Owner,Rent,Location,City,State,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-14,04:14:47,Sweets,Local,No,12,6,55.77,120.68
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-18,22:42:26,Jelly,Local,No,67,11,46.68,190.77
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-29,08:25:04,Lighters,Local,Yes,98,73,42.05,602.83
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-27,21:50:45,Chips,International,Yes,39,26,55.99,573.67
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-08-05,04:42:23,Match Boxes,Local,No,60,17,44.73,126.39
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-13,09:27:08,Drinks,International,Yes,51,40,55.28,841.75
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-20,03:23:27,Soda,Domestic,Yes,93,80,12.25,139.73
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-19,06:04:55,Chocolates,Domestic,Yes,14,11,17.34,35.08
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-23,19:55:26,Match Boxes,Local,No,10,5,34.0,20.35
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-08-08,15:04:51,Mysorepak,Local,No,14,8,7.78,13.21
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-08-05,10:42:52,Biscuits,International,Yes,56,51,58.94,478.56
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-26,17:17:43,Lighters,Local,Yes,43,16,30.07,139.7
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-29,07:35:13,Cigarettes,International,Yes,15,12,55.71,87.42
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-24,18:24:07,Biscuits,Domestic,Yes,88,31,51.63,252.09
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-07-29,00:59:08,Biscuits,International,Yes,75,14,44.66,93.04
Harish's Pan Shop,53,9:00 - 22:00,Siya Parsa,6916,"H.No. 326
Vala Path",Kanpur,Uttar Pradesh,2025-08-06,06:45:31,Drinks,Domestic,Yes,30,21,49.97,345.85
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-25,02:35:26,Chips,Domestic,Yes,50,7,43.39,110.72
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-01,22:56:43,Drinks,International,Yes,93,87,15.99,392.59
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-21,20:29:57,Soanpapdi,Local,No,14,5,2.31,3.91
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-01,16:11:04,Peanuts,Local,No,34,27,29.03,206.55
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-03,12:04:34,Chewing Gum,Domestic,Yes,84,50,23.01,153.13
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-25,09:02:01,Soanpapdi,Local,No,47,24,54.67,203.71
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-11,12:16:37,Biscuits,International,Yes,33,24,24.68,212.73
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-30,04:18:21,Cigarettes,International,Yes,67,23,39.48,122.5
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-22,13:40:11,Chocolates,Domestic,Yes,67,56,13.2,212.58
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-15,20:55:19,Mysorepak,Local,No,100,100,29.89,642.52
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-03,14:53:53,Jelly,Local,No,52,44,27.14,232.16
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-25,21:41:48,Soda,International,Yes,57,57,12.48,129.78
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-12,05:10:58,Chocolates,Domestic,Yes,27,21,29.29,223.76
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-09,00:38:00,Match Boxes,Local,No,45,11,5.33,17.5
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-30,10:31:07,Lighters,Local,Yes,45,10,2.03,2.82
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-06,22:47:13,Jelly,Local,No,40,34,5.76,60.49
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-19,20:27:47,Peanuts,Local,No,96,76,58.26,933.48
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-26,15:13:03,Cigarettes,International,Yes,96,10,37.44,103.64
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-19,03:24:47,Cigarettes,International,Yes,52,24,10.75,97.04
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-08,06:37:12,Chocolates,Domestic,Yes,12,10,5.22,13.84
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-15,22:10:27,Chewing Gum,Domestic,Yes,20,15,18.27,67.41
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-26,21:41:38,Mysorepak,Local,No,37,7,57.46,82.75
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-21,10:20:16,Jelly,Local,No,38,6,17.97,35.89
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-27,22:30:44,Drinks,International,Yes,53,33,54.85,435.95
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-02,02:38:56,Mysorepak,Local,No,58,54,58.01,1221.19
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-05,16:55:56,Jelly,Local,No,42,15,53.46,187.24
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-12,02:58:57,Soanpapdi,Local,No,46,40,28.44,143.53
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-04,18:09:03,Peanuts,Local,No,84,16,59.54,353.25
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-08-03,11:24:59,Peanuts,Local,No,15,12,22.88,88.04
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-19,17:49:48,Biscuits,Domestic,Yes,60,8,38.81,72.83
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-13,08:25:29,Cigarettes,Domestic,Yes,86,33,9.62,39.11
Kiaan's Pan Shop,116,10:00 - 20:00,Priya Venkatesh,2937,"10, Sunder Chowk",Lucknow,Uttar Pradesh,2025-07-27,07:25:25,Match Boxes,Local,No,99,28,19.5,87.1
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-08-01,20:40:49,Biscuits,Domestic,Yes,65,13,27.88,88.75
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-11,17:36:53,Match Boxes,Local,No,27,25,19.06,88.44
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-11,07:55:38,Cigarettes,Domestic,Yes,69,17,49.15,126.13
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-19,00:21:07,Match Boxes,Local,No,75,34,52.98,359.27
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-13,15:04:04,Biscuits,Domestic,Yes,80,47,5.36,29.01
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-08-03,19:20:28,Chips,Domestic,Yes,100,11,15.79,32.67
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-18,10:03:58,Chocolates,Domestic,Yes,43,18,14.6,47.17
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-08-05,17:00:46,Chocolates,Domestic,Yes,84,22,17.98,58.35
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-08-01,10:59:23,Cigarettes,International,Yes,92,88,44.35,557.11
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-26,03:12:04,Cigarettes,International,Yes,100,64,3.61,71.91
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-07-12,08:38:37,Chewing Gum,Domestic,Yes,64,13,47.39,173.02
Yachana's Pan Shop,74,11:00 - 21:00,Ryan Thaker,11267,"40, Doctor Street",New Delhi,Delhi,2025-08-08,11:58:07,Chips,Domestic,Yes,72,14,51.13,250.56
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-24,02:30:11,Drinks,International,Yes,37,11,26.41,61.02
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-06,21:53:25,Mysorepak,Local,No,71,45,28.37,290.13
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-25,00:57:54,Mysorepak,Local,No,78,70,58.11,582.3
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-14,00:06:07,Soanpapdi,Local,No,84,54,49.34,827.36
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-07,10:45:32,Biscuits,Domestic,Yes,19,8,31.1,77.15
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-08,05:33:54,Sweets,Local,No,55,7,5.99,11.12
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-21,03:13:12,Chewing Gum,International,Yes,31,27,19.4,100.8
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-20,06:13:09,Soda,Domestic,Yes,70,60,55.18,1190.66
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-28,08:22:25,Drinks,International,Yes,76,11,33.99,73.7
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-29,04:17:47,Lighters,Local,Yes,54,16,48.46,148.58
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-23,08:36:09,Lighters,Local,Yes,77,37,43.68,468.8
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-29,14:24:08,Peanuts,Local,No,50,6,38.6,24.83
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-23,04:49:06,Match Boxes,Local,No,49,10,36.67,123.06
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-03,14:09:57,Chewing Gum,Domestic,Yes,32,18,31.7,63.01
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-11,06:06:50,Sweets,Local,No,77,28,17.28,69.55
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-03,05:06:49,Peanuts,Local,No,19,6,15.65,26.29
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-11,20:52:48,Cigarettes,Domestic,Yes,45,37,2.36,16.26
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-06,01:05:24,Biscuits,International,Yes,92,39,52.16,642.1
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-28,15:32:37,Sweets,Local,No,40,11,21.81,52.31
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-17,11:22:52,Cigarettes,Domestic,Yes,37,13,16.83,41.0
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-03,02:01:43,Chewing Gum,International,Yes,80,37,28.13,229.75
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-07,07:58:02,Peanuts,Local,No,91,7,38.87,35.09
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-07,22:19:57,Jelly,Local,No,86,22,13.33,47.99
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-08,18:12:40,Jelly,Local,No,78,17,43.31,202.79
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-28,03:39:56,Cigarettes,Domestic,Yes,78,65,42.21,907.94
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-13,00:07:50,Soanpapdi,Local,No,16,5,49.93,85.08
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-30,10:31:56,Chocolates,Domestic,Yes,39,9,18.69,26.19
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-01,14:18:08,Biscuits,Domestic,Yes,5,3,17.09,16.42
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-07,19:23:55,Soanpapdi,Local,No,8,4,11.59,16.17
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-08-04,14:15:08,Cigarettes,International,Yes,27,23,22.51,194.83
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-25,05:44:07,Sweets,Local,No,54,37,27.5,405.98
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-28,05:57:03,Mysorepak,Local,No,39,29,24.63,90.66
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-31,09:47:12,Lighters,Local,Yes,47,43,59.29,290.39
Maya's Pan Shop,128,7:00 - 20:00,Pavani Lata,10884,"500
Saini Nagar",New Delhi,Delhi,2025-07-22,17:36:11,Biscuits,International,Yes,64,51,14.43,213.16
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-06,04:08:54,Biscuits,Domestic,Yes,31,28,49.49,500.77
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-19,06:17:47,Lighters,Local,Yes,35,27,37.98,351.77
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-05,07:03:36,Mysorepak,Local,No,63,18,12.02,46.2
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-31,02:45:18,Soanpapdi,Local,No,85,37,19.97,92.79
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-08,11:16:57,Soda,International,Yes,5,3,59.38,38.36
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-07,05:07:40,Cigarettes,International,Yes,33,18,13.37,29.03
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-19,23:32:50,Mysorepak,Local,No,12,5,5.04,8.95
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-04,18:19:51,Soanpapdi,Local,No,70,46,36.7,206.9
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-23,21:37:57,Lighters,Local,Yes,27,10,33.5,52.54
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-17,18:47:32,Chewing Gum,International,Yes,78,55,40.47,473.01
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-09,05:11:19,Chips,Domestic,Yes,82,34,47.91,260.43
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-12,11:37:07,Lighters,Local,Yes,92,29,7.45,35.62
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-21,05:42:20,Drinks,Domestic,Yes,75,42,23.97,372.66
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-22,16:49:44,Mysorepak,Local,No,17,10,4.37,8.72
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-21,18:44:34,Soda,Domestic,Yes,86,52,9.99,110.26
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-18,09:21:11,Soda,Domestic,Yes,5,2,40.84,30.71
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-01,12:40:21,Soda,Domestic,Yes,16,2,44.05,26.36
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-07-27,04:24:07,Mysorepak,Local,No,81,62,36.56,891.78
Zarna's Pan Shop,58,7:00 - 22:00,Advay Mannan,4899,"H.No. 001
Saha Ganj",Coimbatore,Tamil Nadu,2025-08-07,06:44:51,Drinks,Domestic,Yes,5,1,41.13,11.51
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-31,05:45:19,Chips,International,Yes,82,25,45.31,365.67
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-28,13:36:06,Drinks,Domestic,Yes,46,7,11.27,21.91
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-08-09,06:57:26,Chewing Gum,International,Yes,90,90,6.11,70.23
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-30,20:49:24,Jelly,Local,No,25,13,42.98,125.37
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-17,14:56:51,Chocolates,Domestic,Yes,87,58,49.36,834.13
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-08-05,09:25:47,Drinks,International,Yes,46,36,4.52,44.14
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-25,08:16:21,Peanuts,Local,No,54,38,32.67,281.29
Balvan's Pan Shop,88,8:00 - 21:00,Krisha Lad,2762,"H.No. 73, Wali Marg",Kolkata,West Bengal,2025-07-26,15:04:35,Match Boxes,Local,No,41,9,35.2,52.47
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-24,17:08:29,Soda,International,Yes,46,39,12.78,150.57
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-16,15:42:58,Sweets,Local,No,88,37,25.29,169.3
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-08-06,08:12:11,Mysorepak,Local,No,29,4,40.74,26.02
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-15,21:37:15,Soanpapdi,Local,No,51,33,43.12,340.19
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-24,09:58:57,Jelly,Local,No,37,3,11.9,12.63
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-22,05:51:27,Mysorepak,Local,No,71,17,41.8,76.72
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-15,14:50:18,Biscuits,Domestic,Yes,70,29,59.63,451.52
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-11,01:50:38,Biscuits,Domestic,Yes,21,7,3.13,4.43
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-11,15:54:51,Drinks,Domestic,Yes,54,51,50.46,502.83
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-23,06:46:01,Jelly,Local,No,69,23,58.85,303.9
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-08-09,18:29:23,Soda,International,Yes,38,14,57.31,167.76
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-21,07:17:50,Soanpapdi,Local,No,11,5,41.77,40.93
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-15,10:27:20,Cigarettes,Domestic,Yes,11,10,29.73,93.22
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-28,04:03:44,Soda,Domestic,Yes,52,27,22.67,96.51
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-08-05,10:09:36,Biscuits,Domestic,Yes,66,10,47.27,111.89
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-08-04,23:34:52,Chewing Gum,International,Yes,25,4,46.24,49.88
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-29,04:42:25,Chips,Domestic,Yes,71,54,10.24,122.64
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-28,22:46:05,Cigarettes,International,Yes,77,28,22.47,145.63
Zehaan's Pan Shop,75,9:00 - 20:00,Mahika Rout,9621,"91/16, Sheth Road",Mumbai,Maharashtra,2025-07-30,08:19:15,Lighters,Local,Yes,37,2,31.98,10.56
